城市,区域,岗位名称,薪资待遇,应聘条件,公司名称,公司简介,公司业务,福利待遇
"重庆","綦江区","数据开发工程师","12k-18k","经验3-5年 / 本科","深联科技","智能硬件 / 不需要融资 / 50-150人","","""“五险一金"
"重庆","綦江区","大数据架构师","25k-35k","经验5-10年 / 本科","盛宝金科","""科技金融","金融业 / 不需要融资 / 150-500人""",""
"重庆","綦江区","大数据架构师","20k-40k","经验5-10年 / 本科","马上消费","科技金融 / 不需要融资 / 2000人以上","","“优秀平台，五险一金，行业大咖”"
"重庆","綦江区","车联网大数据运维工程师","10k-20k","经验1-3年 / 大专","阳光雨露信息技术服务（北京）有限公司","其他 / 不需要融资 / 500-2000人","","""“定期体检"
"重庆","綦江区","大数据测试工程师","12k-18k","经验3-5年 / 大专","西西弗书店","新媒体 / 不需要融资 / 2000人以上","","“五险一金、节日福利、氛围融洽”"
"重庆","綦江区","大数据总监","25k-45k","经验10年以上 / 本科","西西弗书店","新媒体 / 不需要融资 / 2000人以上","","“五险一金、节日福利、氛围融洽”"
"重庆","綦江区","大数据原型设计师","8k-12k","经验3-5年 / 本科","重庆众意网科技有限公司","其他 / 未融资 / 15-50人","","“大数据 区块链 项目奖金”"
"重庆","綦江区","大数据项目经理","10k-15k","经验3-5年 / 本科","重庆众意网科技有限公司","其他 / 未融资 / 15-50人","","“大数据，区块链，新基建，数字化转型”"
"重庆","綦江区","大数据中心-安全架构师(J20301)","12k-24k","经验1-3年 / 本科","重庆长安汽车软件科技有限公司","制造业 / 未融资 / 150-500人","","“国企”"
"重庆","綦江区","IT大数据平台高级顾问","18k-35k","经验3-5年 / 本科","东灵融合","""专业服务｜咨询","营销服务｜咨询 / 不需要融资 / 15-50人""",""
"重庆","綦江区","大数据建模分析工程师","25k-30k","经验不限 / 本科","重庆英才荟人力资源服务有限公司","""工具类产品","IT技术服务｜咨询","专业服务｜咨询 / 不需要融资 / 150-500人"""
"重庆","綦江区","数据开发工程师（数据中心）","18k-25k","经验1-3年 / 本科","中国汽研","""旅游｜出行","专业服务｜咨询","制造业 / 上市公司 / 500-2000人"""
"深圳","大鹏新区","数据中台开发工程师","15k-25k","经验1-3年 / 本科","康比特信息技术","""企业服务","医疗丨健康 / 天使轮 / 15-50人""",""
"深圳","大鹏新区","数据开发工程师1016","10k-15k","经验1-3年 / 本科","震有科技","""其他","硬件 / 上市公司 / 500-2000人""",""
"深圳","大鹏新区","高级数据开发工程师（管理岗位）","15k-21k","经验5-10年 / 本科","万威","""软件服务｜咨询","电商平台 / 不需要融资 / 50-150人""",""
"深圳","大鹏新区","数据库内核开发工程师","18k-36k","经验3-5年 / 本科","深算院","数据服务、人工智能 / 未融资 / 150-500人","","“五险一金”"
"深圳","大鹏新区","0361CN-数据开发工程师（投资方向）","25k-30k","经验3-5年 / 本科","平安产险","金融业 / 上市公司 / 2000人以上","","""“五险一金"
"深圳","大鹏新区","数据开发岗","15k-25k","经验1-3年 / 本科","招商基金","金融业 / 不需要融资 / 150-500人","","“金融科技团队 员工福利”"
"深圳","大鹏新区","【正式社招】数据库开发工程师","40k-80k","经验不限 / 本科","华为云计算","""人工智能服务","网络通信","IT技术服务｜咨询 / 不需要融资 / 2000人以上"""
"深圳","大鹏新区","24届应届生校招（软件开发、软件测试、AI算法、数据）","13k-25k","经验1年以下 / 本科","华为技术有限公司","""智能硬件","IT技术服务｜咨询","制造业 / 不需要融资 / 2000人以上"""
"深圳","大鹏新区","数据库内核开发工程师","30k-50k","经验1-3年 / 本科","华为技术有限公司","""智能硬件","IT技术服务｜咨询","制造业 / 不需要融资 / 2000人以上"""
"深圳","大鹏新区","数据仓库开发工程师（高薪可谈）","16k-31k","经验3-5年 / 大专","橙色魔方","""金融","数据服务 / 未融资 / 150-500人""",""
"深圳","大鹏新区","数据开发治理","10k-15k","经验1-3年 / 本科","天衍未来人工智能","""软件服务｜咨询","数据服务｜咨询","人工智能服务 / 上市公司 / 500-2000人"""
"深圳","大鹏新区","数据库开发","13k-18k","经验3-5年 / 本科","联龙博通","科技金融 / 不需要融资 / 2000人以上","","“五险一金，车费补贴”"
"深圳","大鹏新区","python数据开发工程师","15k-20k","经验3-5年 / 本科","吉迩科技","""新零售","制造业 / 不需要融资 / 2000人以上""",""
"深圳","大鹏新区","数据感知组件开发","15k-20k","经验3-5年 / 不限","芯算一体","""软件服务｜咨询","IT技术服务｜咨询 / 未融资 / 15-50人""",""
"深圳","大鹏新区","数据库开发","20k-30k","经验5-10年 / 本科","天源迪科","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“上市公司 周末双休 综合15薪 优秀团队”"
"深圳","大鹏新区","数据库开发 （源码）","20k-30k","经验5-10年 / 本科","天源迪科","IT技术服务｜咨询 / 上市公司 / 2000人以上","","“上市公司 周末双休 年度双薪 年终绩效”"
"深圳","大鹏新区","数据库开发工程师","8k-16k","经验1-3年 / 本科","顶点软件","""软件服务｜咨询","IT技术服务｜咨询 / 上市公司 / 500-2000人""",""
"深圳","大鹏新区","数据开发工程师","15k-19k","经验3-5年 / 本科","赞同科技","""软件服务｜咨询","数据服务｜咨询 / 不需要融资 / 2000人以上""",""
"深圳","大鹏新区","数据开发工程师","16k-25k","经验不限 / 本科","秦丝科技","软件服务｜咨询 / A轮 / 150-500人","","“优秀团队 扁平化 百万用户 氛围好”"
"深圳","大鹏新区","数据库运维开发工程师","20k-40k","经验1-3年 / 本科","招银网络科技","科技金融 / 不需要融资 / 2000人以上","","“公司规模大、发展空间大”"
"深圳","大鹏新区","python数据开发实习生","4k-8k","经验在校/应届 / 本科","上海天王星","数据服务｜咨询 / 未融资 / 50-150人","","“年轻团队；发展前景；技术大牛带教”"
"深圳","大鹏新区","python数据开发工程师","15k-30k","经验在校/应届 / 本科","上海天王星","数据服务｜咨询 / 未融资 / 50-150人","","“年轻团队；发展前景；技术大牛带教”"
"深圳","大鹏新区","数据库开发工程师","40k-80k","经验不限 / 本科","华为技术有限公司","""智能硬件","IT技术服务｜咨询","制造业 / 不需要融资 / 2000人以上"""
"深圳","大鹏新区","数据库开发","15k-30k","经验不限 / 不限","某互联网公司","","","“双休、节日福利、年假”"
"深圳","大鹏新区","数据开发工程师","20k-25k","经验不限 / 本科","智生道人才咨询","专业服务｜咨询 / 未融资 / 150-500人","","“公司规模较大，稳定性高，双休，基本不加班”"
"深圳","大鹏新区","前端开发工程师-数据智能","30k-40k","经验不限 / 本科","智生道人才咨询","专业服务｜咨询 / 未融资 / 150-500人","","“公司规模较大，双休，基本不加班，稳定性高”"
"深圳","大鹏新区","c/c++，java，js，python，go，软件测试，数据开发","15k-30k","经验不限 / 本科","外企德科人力资源服务","企业服务 / 未融资 / 2000人以上","","“大平台”"
"深圳","大鹏新区","数据开发工程师","15k-30k","经验不限 / 本科","仕联企业管理","""工具类产品","专业服务｜咨询 / 不需要融资 / 50-150人""",""
"深圳","大鹏新区","数据库内核开发工程师","50k-80k","经验不限 / 本科","Hays","""工具类产品","IT技术服务｜咨询","专业服务｜咨询 / 不需要融资 / 2000人以上"""
"深圳","大鹏新区","数据挖掘岗(009155)","20k-40k","经验3-5年 / 本科","中信银行信用卡中心","科技金融 / 上市公司 / 2000人以上","","“金融行业 数据分析 数据挖掘”"
"深圳","大鹏新区","区块链研究16个月offer","30k-60k","经验3-5年 / 硕士","深圳市慧择软件集团有限公司","IT技术服务｜咨询 / 不需要融资 / 500-2000人","","“高薪资 技术大牛”"
"深圳","大鹏新区","运维平台资深工程师/架构师/组长","30k-60k","经验5-10年 / 本科","微众银行","科技金融 / 未融资 / 2000人以上","","“急招”"
"深圳","大鹏新区","服务端工程师（游戏支付）-基础中台-朝夕光年","30k-50k","经验不限 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"深圳","大鹏新区","服务端开发工程师-游戏平台部（用户增长方向）-朝夕光年","30k-40k","经验3-5年 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"深圳","大鹏新区","广告投放产品经理","20k-30k","经验5-10年 / 本科","上海轻舟过山软件有限公司深圳分公司","游戏 / 不需要融资 / 50-150人","","“周末双休，五险一金，氛围融洽”"
"深圳","大鹏新区","11615T-云解决方案架构师","20k-35k","经验3-5年 / 本科","平安科技","""科技金融","人工智能服务","软件服务｜咨询 / 上市公司 / 2000人以上"""
"深圳","大鹏新区","服务端工程师-游戏平台-朝夕光年","30k-60k","经验3-5年 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"深圳","大鹏新区","服务端开发工程师-游戏平台部（PUGC方向）-朝夕光年","30k-40k","经验1-3年 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"深圳","大鹏新区","ZTY-运营流程规划经理（AI数字人产品流程规划）","15k-25k","经验3-5年 / 本科","微众银行","科技金融 / 未融资 / 2000人以上","","“五险一金 带薪年假 绩效奖金”"
"深圳","大鹏新区","安全算法工程师","20k-40k","经验3-5年 / 本科","招银网络科技","科技金融 / 不需要融资 / 2000人以上","","“平台大，福利好”"
"深圳","大鹏新区","数据分析师(J10112)","12k-18k","经验3-5年 / 本科","太极数智","人工智能服务 / 上市公司 / 150-500人","","“六险一金、团队体检、弹性工作”"
"深圳","大鹏新区","数据架构师","35k-60k","经验5-10年 / 本科","深圳市慧择软件集团有限公司","IT技术服务｜咨询 / 不需要融资 / 500-2000人","","“公司好 福利好 薪资高”"
"深圳","大鹏新区","测试工程师","15k-30k","经验5-10年 / 本科","叶子科技","新零售 / 不需要融资 / 150-500人","","“双休、餐补、体检、团建”"
"深圳","大鹏新区","数应开发工程师","20k-40k","经验3-5年 / 本科","滴灌通","""企业服务","金融 / 未融资 / 50-150人""",""
"深圳","大鹏新区","数据产品经理","15k-30k","经验3-5年 / 本科","兔展RABBITPRE","工具类产品 / D轮及以上 / 150-500人","","“周末双休 团建经费 晋升空间 团队扁平”"
"深圳","大鹏新区","Technical Lead (ReactJS)","28k-35k","经验10年以上 / 本科","网新新思","IT技术服务｜咨询 / 上市公司 / 500-2000人","","“百年港企 双休 平台稳定 不加班 年终奖”"
"深圳","大鹏新区","华北销售经理（北京）(B7365)","15k-20k","经验3-5年 / 本科","深圳钛铂数据有限公司","数据服务｜咨询 / A轮 / 50-150人","","“晋升空间大”"
"深圳","大鹏新区","数据分析工程师","10k-20k","经验1-3年 / 本科","淘礼礼","电商平台 / 未融资 / 150-500人","","“带薪假期，团建下午茶，不定期涨薪，扁平化管理”"
"深圳","大鹏新区","C/C++开发技术专家","30k-60k","经验5-10年 / 本科","深信服科技集团","""人工智能服务","信息安全 / 上市公司 / 2000人以上""",""
"深圳","大鹏新区","通用行业售前解决方案专家-飞书（深圳）","30k-50k","经验不限 / 本科","字节跳动","""内容资讯","短视频 / D轮及以上 / 2000人以上""",""
"深圳","大鹏新区","华南销售经理（深圳）(T4256)","15k-20k","经验3-5年 / 本科","深圳钛铂数据有限公司","数据服务｜咨询 / A轮 / 50-150人","","“发展空间大”"
"深圳","大鹏新区","数据分析算法工程师","15k-25k","经验3-5年 / 本科","深算院","数据服务、人工智能 / 未融资 / 150-500人","","“事业单位、五险一金、带薪年假”"
"深圳","大鹏新区","销售经理","8k-15k","经验3-5年 / 本科","深算院","数据服务、人工智能 / 未融资 / 150-500人","","“大咖带队，绩效激励”"
"重庆","江津区","网络信息工程师","6k-10k","经验5-10年 / 本科","威马农机股份有限公司","医疗｜保健｜美容 / 不需要融资 / 少于15人","","""“免费班车"
